date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:26	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.5c.delayed	(from https://www.schoolaura.com/account/login)
13:56:26	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.5d.delayed	(from https://www.schoolaura.com/account/login)
13:56:27	2610715/2610715	---M--	200	added ('OK')	image/jpeg	etag:%2219aa7f1dcf3d81:0%22	https://www.schoolaura.com/Content/new_assets/images/contact-us/pexels-max-fischer-5212700.jpg	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/Content/new_assets/images/contact-us/pexels-max-fischer-5212700.jpg	(from https://www.schoolaura.com/Content/new_assets/css/style.css)
13:56:27	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:25%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.5f3acc.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:28	292433/292433	---M--	200	added ('OK')	image/png	etag:%22bad1861dcf3d81:0%22	https://www.schoolaura.com/Content/new_assets/images/enterance-exam-page/NoPath.png	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/Content/new_assets/images/enterance-exam-page/NoPath.png	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:28	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:26%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.60637c.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:29	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:26%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.61ff56.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:29	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:27%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.6201fd.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:30	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:27%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.63afe5.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:30	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:28%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.64576a.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:31	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:28%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.65e4f6.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:31	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:29%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.66d0b8.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:32	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:29%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=15	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.677bad.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:33	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:31%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=8	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.68333a.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:33	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:31%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&Category_Id=13&Subject_Id=14	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.69bfa9.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:34	23398/23398	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:32%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=11th+Class&category_id=13&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.6a95d4.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:34	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:32%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.6be168.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:35	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:33%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.6cb4a5.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:35	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:33%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.6d0dff.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:36	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:34%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.6e1de2.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:37	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:34%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.6f4c80.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:37	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:35%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.70cc2a.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:38	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:35%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.71146a.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:38	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:36%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.727d2f.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:39	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:36%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=15	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.73bfa0.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:39	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:37%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=8	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.74e8ab.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:40	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:37%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&Category_Id=14&Subject_Id=14	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.759262.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:41	23398/23398	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:39%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=12th+Class&category_id=14&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.76eec3.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:41	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:39%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.775b39.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:42	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:40%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=10	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.78208c.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:43	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:41%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.796aaa.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:56:44	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:26:41%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.7afb48.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:06	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:04%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.7c8e01.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:06	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:04%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.7dd021.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:07	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:05%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.7e6f7b.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:08	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:05%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&Category_Id=8&Subject_Id=20	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.7f2a8d.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:08	23398/23398	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:06%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=6th+Class&category_id=8&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.80412d.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:09	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:06%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=9	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.812924.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:09	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:07%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.823920.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:10	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:07%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=10	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.83a9c3.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:10	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:09%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.84d7c2.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:11	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:09%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&Category_Id=9&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.85a79a.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:33	23398/23398	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:31%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=7th+Class&category_id=9&Subject_Id=-1	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.873155.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:33	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:31%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=10	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.88cf5c.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:34	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:32%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.893117.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:35	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:32%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=2	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.8a8e9f.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:35	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:33%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=12	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.8b3fc5.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:36	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:33%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.8c0ea8.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:36	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:34%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=11	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.8d6d64.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:37	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:34%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.8e2202.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:38	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:36%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=16	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.8f37bc.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:38	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:36%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=20	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.90d9fc.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
13:57:39	15992/15992	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2006%20Mar%202025%2008:27:37%20GMT	https://www.schoolaura.com/mcq_exam/exam_list?Category_Name=10th+Class&Category_Id=12&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/mcq_exam/exam_list.91dcf4.delayed	(from https://www.schoolaura.com/exam?title=1st-12th-exam&catid=1)
